ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
17902,0.02,0.00,0.33,0.67,0.12,0.30,0.00,0.00,0.00,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
14666,0.31,1.00,0.33,0.33,0.38,0.10,0.10,0.10,0.10,0.10,0.10,0.17,0.09,0.13,0.17,0.11,0.26,0.03,0.05,0.01,0.05,0.00,0.01
5214,0.31,0.00,0.50,0.33,0.50,0.20,0.20,0.40,0.20,0.20,0.40,0.17,0.10,0.10,0.18,0.10,0.27,0.00,0.00,0.00,0.00,0.00,0.00
10296,0.04,1.00,0.33,0.67,0.03,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.11,0.11,0.20,0.13,0.30,0.00,0.00,0.00,0.00,0.00,0.00
1151,0.27,0.00,0.17,0.67,0.16,0.30,0.40,0.40,0.20,0.20,0.20,0.32,0.24,0.18,0.30,0.21,0.36,0.00,0.00,0.01,0.01,0.01,0.01
29043,0.04,1.00,0.33,0.33,0.50,0.20,0.20,0.20,0.20,0.20,0.20,0.18,0.10,0.11,0.20,0.12,0.30,0.00,0.00,0.00,0.01,0.01,0.00
24253,0.17,0.00,0.17,0.67,0.17,0.20,0.20,0.20,0.20,0.20,0.20,0.16,0.08,0.09,0.17,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
21866,0.07,1.00,0.17,0.67,0.09,0.10,0.10,0.10,0.10,0.00,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.01,0.01
16775,0.11,0.00,0.50,0.67,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.01,0.00,0.01,0.00
7165,0.08,1.00,0.50,0.33,0.81,0.00,0.00,0.00,0.00,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.31,0.00,0.00,0.00,0.00,0.17,0.01
15491,0.10,0.00,0.17,0.33,0.34,0.20,0.20,0.20,0.20,0.20,0.20,0.22,0.14,0.13,0.24,0.16,0.32,0.00,0.00,0.00,0.00,0.01,0.01
19337,0.09,1.00,0.50,0.33,0.40,0.20,0.20,0.20,0.20,0.20,0.20,0.18,0.14,0.13,0.23,0.16,0.32,0.04,0.00,0.00,0.01,0.01,0.01
26332,0.04,1.00,0.17,0.67,0.09,0.20,0.20,0.10,0.20,0.20,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.09
6862,0.17,1.00,0.33,0.33,0.26,0.20,0.20,0.20,0.20,0.20,0.20,0.24,0.17,0.15,0.27,0.20,0.36,0.01,0.00,0.01,0.01,0.01,0.01
12368,0.14,1.00,0.33,0.33,0.34,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.07,0.09,0.17,0.08,0.26,0.01,0.01,0.02,0.00,0.01,0.00
25044,0.04,0.00,0.50,0.33,0.67,0.30,0.40,0.20,0.20,0.20,0.20,0.19,0.11,0.11,0.21,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
29480,0.01,0.00,0.33,0.33,0.19,0.20,0.20,0.20,0.40,0.20,0.20,0.16,0.08,0.10,0.18,0.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00
2935,0.01,1.00,0.33,0.33,0.24,0.30,0.40,0.40,0.00,0.00,0.00,0.17,0.09,0.08,0.15,0.07,0.25,0.00,0.00,0.00,0.00,0.00,0.00
16398,0.13,1.00,0.50,0.67,0.22,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
8815,0.02,0.00,0.33,0.67,0.05,0.20,0.20,0.40,0.20,0.20,0.20,0.17,0.09,0.10,0.19,0.14,0.28,0.00,0.00,0.00,0.00,0.01,0.00
22053,0.04,1.00,0.50,0.67,0.14,0.20,0.20,0.20,0.20,0.10,0.20,0.19,0.11,0.11,0.17,0.12,0.29,0.00,0.00,0.00,0.07,0.00,0.01
24677,0.04,1.00,0.50,0.33,0.45,0.30,0.40,0.20,0.20,0.20,0.20,0.19,0.11,0.11,0.21,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.07
372,0.08,1.00,0.17,0.67,0.22,0.20,0.20,0.20,0.40,0.40,0.40,0.18,0.10,0.11,0.20,0.13,0.30,0.00,0.01,0.00,0.01,0.00,0.00
16840,0.14,0.00,0.17,0.67,0.24,0.20,0.20,0.20,0.20,0.20,0.20,0.25,0.18,0.15,0.28,0.20,0.34,0.01,0.00,0.01,0.01,0.01,0.01
2747,0.28,1.00,0.33,0.33,0.29,0.20,0.20,0.20,0.20,0.20,0.20,0.27,0.21,0.17,0.30,0.24,0.38,0.01,0.00,0.01,0.01,0.01,0.01
12221,0.20,1.00,0.17,0.67,0.24,0.20,0.20,0.20,0.10,0.20,0.10,0.19,0.10,0.10,0.16,0.08,0.26,0.00,0.00,0.01,0.00,0.00,0.00
27983,0.05,1.00,0.17,0.67,0.12,0.20,0.20,0.40,0.20,0.20,0.20,0.15,0.08,0.09,0.17,0.09,0.28,0.00,0.00,0.00,0.00,0.02,0.02
2799,0.09,0.00,0.33,0.67,0.38,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.11,0.11,0.20,0.13,0.30,0.00,0.00,0.00,0.00,0.00,0.00
16426,0.07,1.00,0.83,0.33,0.50,0.40,0.20,0.20,0.20,0.20,0.20,0.25,0.18,0.15,0.27,0.14,0.30,0.01,0.00,0.00,0.00,0.00,0.01
6882,0.22,1.00,0.83,0.67,0.41,0.20,0.20,0.20,0.20,0.20,0.20,0.27,0.21,0.17,0.30,0.24,0.38,0.01,0.00,0.01,0.01,0.01,0.01
28626,0.07,1.00,0.33,0.67,0.17,0.20,0.20,0.20,0.20,0.10,0.10,0.16,0.08,0.10,0.17,0.09,0.26,0.00,0.00,0.00,0.02,0.01,0.01
26473,0.22,1.00,0.50,0.33,0.55,0.20,0.20,0.20,0.20,0.20,0.20,0.18,0.10,0.11,0.20,0.12,0.29,0.00,0.00,0.00,0.00,0.00,0.00
29701,0.23,0.00,0.33,0.33,0.17,0.40,0.20,0.10,0.40,0.40,0.10,0.20,0.11,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.01,0.00
21695,0.26,1.00,0.33,0.67,0.07,0.20,0.20,0.20,0.20,0.20,0.20,0.17,0.09,0.10,0.18,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
24438,0.31,0.00,0.17,0.67,0.19,0.10,0.10,0.10,0.20,0.10,0.10,0.15,0.07,0.10,0.19,0.08,0.27,0.00,0.01,0.02,0.00,0.02,0.00
11904,0.00,0.00,0.33,0.67,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.16,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
9533,0.02,0.00,0.33,0.67,0.28,0.20,0.10,0.40,0.20,0.20,0.20,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
9160,0.35,1.00,0.17,0.67,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.09,0.26,0.00,0.00,0.00,0.02,0.00,0.01
19230,0.09,1.00,0.50,0.33,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.01,0.01
12204,0.49,0.00,0.17,0.33,0.38,0.10,0.10,0.10,0.10,0.20,0.10,0.15,0.07,0.09,0.17,0.08,0.26,0.01,0.00,0.01,0.00,0.01,0.01
20597,0.06,0.00,0.50,0.33,0.21,0.20,0.20,0.20,0.20,0.20,0.20,0.21,0.13,0.12,0.21,0.12,0.26,0.02,0.00,0.00,0.00,0.00,0.00
2168,0.17,0.00,0.33,0.33,0.24,0.30,0.40,0.20,0.20,0.20,0.20,0.17,0.10,0.10,0.19,0.11,0.26,0.00,0.00,0.00,0.00,0.00,0.00
11071,0.44,0.00,0.17,1.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
1501,0.21,1.00,0.33,0.33,0.16,0.30,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
6499,0.13,1.00,0.33,0.67,0.09,0.20,0.20,0.20,0.20,0.40,0.20,0.27,0.20,0.16,0.29,0.22,0.36,0.01,0.01,0.01,0.00,0.01,0.02
8103,0.55,1.00,0.83,0.67,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.32,0.23,0.18,0.08,0.27,0.01,0.00,0.02,0.00,0.02,0.00
7122,0.38,0.00,0.17,0.33,0.41,0.40,0.40,0.20,0.20,0.20,0.20,0.31,0.24,0.16,0.28,0.19,0.32,0.00,0.00,0.00,0.01,0.01,0.01
8528,0.09,1.00,0.50,0.33,0.09,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.11,0.11,0.20,0.12,0.29,0.01,0.00,0.00,0.00,0.01,0.01
6810,0.00,0.00,0.17,0.67,0.16,0.20,0.20,0.20,0.20,0.20,0.20,0.15,0.07,0.09,0.17,0.09,0.26,0.00,0.00,0.00,0.00,0.00,0.00
9298,0.01,0.00,0.50,0.67,0.29,0.20,0.20,0.20,0.20,0.20,0.20,0.16,0.08,0.10,0.18,0.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00
4199,0.22,1.00,0.33,0.33,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
21089,0.14,0.00,0.33,0.33,0.33,0.20,0.20,0.20,0.20,0.20,0.00,0.21,0.14,0.10,0.18,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
18176,0.01,0.00,0.50,0.67,0.69,0.50,0.40,0.40,0.10,0.20,0.20,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
13816,0.04,1.00,0.33,0.67,0.03,0.20,0.20,0.40,0.40,0.20,0.20,0.16,0.09,0.09,0.17,0.10,0.27,0.00,0.00,0.00,0.01,0.00,0.00
7960,0.01,1.00,0.17,0.67,0.09,0.20,0.20,0.20,0.20,0.20,0.20,0.16,0.08,0.10,0.18,0.10,0.27,0.00,0.00,0.00,0.00,0.00,0.00
15861,0.02,1.00,0.33,0.67,0.14,0.40,0.40,0.40,0.20,0.20,0.20,0.16,0.08,0.09,0.18,0.10,0.27,0.00,0.00,0.00,0.00,0.00,0.00
8172,0.49,0.00,0.17,0.67,0.38,0.20,0.20,0.20,0.10,0.10,0.10,0.59,0.55,0.09,0.16,0.08,0.27,0.03,0.00,0.00,0.00,0.02,0.00
19186,0.23,1.00,0.33,0.67,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.09,0.10,0.16,0.11,0.27,0.03,0.01,0.00,0.05,0.03,0.06
1423,0.19,1.00,0.50,0.67,0.10,0.30,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
18039,0.02,0.00,0.33,0.33,0.41,0.40,0.60,0.60,0.50,0.40,0.40,0.17,0.10,0.10,0.19,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
22607,0.38,1.00,0.33,0.33,0.28,0.20,0.20,0.20,0.20,0.20,0.20,0.32,0.26,0.20,0.34,0.16,0.31,0.02,0.00,0.01,0.00,0.01,0.00
6178,0.23,1.00,0.50,0.33,0.28,0.00,0.00,0.10,0.10,0.00,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.01
19675,0.33,1.00,0.17,0.67,0.28,0.20,0.20,0.20,0.20,0.20,0.20,0.44,0.38,0.28,0.44,0.28,0.41,0.02,0.01,0.01,0.01,0.02,0.01
21511,0.02,1.00,0.33,0.67,0.03,0.40,0.10,0.10,0.10,0.20,0.20,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
29707,0.00,0.00,0.50,0.33,0.26,0.20,0.20,0.20,0.40,0.40,0.40,0.15,0.07,0.09,0.17,0.09,0.27,0.00,0.00,0.00,0.00,0.00,0.00
3700,0.04,1.00,0.17,1.00,0.47,0.20,0.20,0.10,0.10,0.00,0.00,0.22,0.14,0.09,0.16,0.08,0.26,0.00,0.00,0.02,0.00,0.01,0.00
25060,0.04,0.00,0.17,0.67,0.59,0.20,0.10,0.10,0.10,0.10,0.20,0.16,0.07,0.09,0.17,0.08,0.30,0.00,0.00,0.01,0.00,0.11,0.00
19892,0.19,1.00,0.17,0.67,0.33,0.10,0.10,0.00,0.00,0.10,0.20,0.15,0.07,0.09,0.16,0.09,0.26,0.00,0.00,0.00,0.01,0.00,0.00
21959,0.14,1.00,0.17,0.67,0.12,0.20,0.10,0.10,0.20,0.20,0.20,0.15,0.07,0.09,0.17,0.08,0.27,0.01,0.00,0.01,0.01,0.03,0.10
19738,0.04,1.00,0.50,0.33,0.36,0.20,0.20,0.20,0.20,0.20,0.20,0.16,0.08,0.10,0.18,0.10,0.27,0.00,0.00,0.00,0.00,0.00,0.00
14822,0.07,1.00,0.17,0.33,0.24,0.10,0.10,0.00,0.00,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
24554,0.23,0.00,0.17,0.67,0.16,0.20,0.20,0.20,0.20,0.20,0.20,0.34,0.27,0.21,0.36,0.09,0.27,0.01,0.01,0.01,0.00,0.02,0.00
14212,0.05,1.00,0.33,0.33,0.33,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.11,0.11,0.19,0.11,0.28,0.01,0.00,0.00,0.00,0.01,0.00
5494,0.27,0.00,0.17,0.33,0.22,0.20,0.20,0.20,0.20,0.20,0.20,0.33,0.36,0.29,0.38,0.31,0.44,0.27,0.09,0.01,0.24,0.02,0.01
24445,0.13,0.00,0.17,1.00,0.34,0.20,0.20,0.20,0.20,0.20,0.20,0.26,0.19,0.16,0.29,0.21,0.31,0.01,0.00,0.00,0.00,0.01,0.01
26385,0.23,1.00,0.17,0.67,0.14,0.10,0.10,0.10,0.10,0.20,0.10,0.15,0.07,0.09,0.18,0.11,0.26,0.00,0.00,0.02,0.02,0.00,0.00
15435,0.01,0.00,0.33,0.67,0.03,0.20,0.20,0.20,0.40,0.20,0.20,0.16,0.08,0.10,0.18,0.10,0.27,0.00,0.00,0.00,0.00,0.00,0.00
1317,0.07,0.00,0.50,0.33,0.41,0.20,0.20,0.20,0.20,0.20,0.20,0.17,0.09,0.10,0.19,0.11,0.28,0.00,0.00,0.00,0.00,0.01,0.00
27050,0.27,0.00,0.17,0.67,0.28,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.01,0.01,0.00,0.01,0.01,0.00
3905,0.44,0.00,0.33,0.33,0.43,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.18,0.10,0.29,0.00,0.01,0.02,0.04,0.08,0.02
24914,0.35,0.00,0.17,0.33,0.22,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.11,0.11,0.17,0.10,0.26,0.06,0.02,0.02,0.03,0.01,0.01
2262,0.21,0.00,0.33,0.67,0.09,0.40,0.40,0.40,0.40,0.40,0.20,0.34,0.27,0.20,0.36,0.29,0.29,0.01,0.00,0.01,0.00,0.00,0.42
4556,0.14,0.00,0.17,0.33,0.21,0.30,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
6343,0.14,0.00,0.50,0.33,0.55,0.40,0.40,0.40,0.40,0.40,0.20,0.16,0.08,0.10,0.18,0.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00
2095,0.14,1.00,0.33,0.33,0.26,0.20,0.20,0.20,0.40,0.20,0.20,0.22,0.15,0.14,0.25,0.18,0.31,0.01,0.01,0.00,0.01,0.01,0.01
25286,0.07,1.00,0.33,0.33,0.09,0.40,0.20,0.20,0.20,0.20,0.20,0.22,0.14,0.13,0.21,0.14,0.28,0.00,0.00,0.00,0.00,0.01,0.00
7583,0.13,1.00,0.33,0.33,0.31,0.20,0.20,0.20,0.20,0.20,0.20,0.26,0.20,0.16,0.29,0.22,0.36,0.01,0.00,0.01,0.01,0.01,0.01
3453,0.04,0.00,0.33,0.33,0.22,0.20,0.20,0.10,0.20,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
1658,0.18,1.00,0.33,0.67,0.17,0.10,0.10,0.10,0.10,0.00,0.10,0.15,0.07,0.09,0.16,0.08,0.27,0.00,0.00,0.00,0.00,0.02,0.02
1543,0.04,0.00,0.50,0.67,0.22,0.20,0.20,0.20,0.00,0.00,0.00,0.19,0.12,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
14064,0.19,0.00,0.17,0.67,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.27,0.00,0.00,0.00,0.00,0.02,0.00
29972,0.18,0.00,0.17,0.33,0.28,0.20,0.20,0.20,0.20,0.20,0.10,0.17,0.09,0.09,0.19,0.10,0.38,0.00,0.00,0.03,0.02,0.35,0.01
3343,0.29,1.00,0.33,0.33,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.40,0.34,0.40,0.44,0.37,0.44,0.02,0.01,0.01,0.02,0.02,0.02
19117,0.01,1.00,0.50,0.33,0.40,0.20,0.20,0.20,0.40,0.40,0.40,0.15,0.07,0.09,0.17,0.09,0.26,0.00,0.00,0.00,0.00,0.00,0.00
21779,0.14,1.00,0.17,0.67,0.07,0.20,0.20,0.20,0.20,0.20,0.20,0.28,0.21,0.17,0.31,0.24,0.38,0.01,0.00,0.01,0.01,0.01,0.01
5664,0.04,1.00,0.17,0.67,0.09,0.30,0.00,0.00,0.00,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.01
16741,0.19,0.00,0.17,0.67,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
19727,0.13,1.00,0.33,0.67,0.16,0.20,0.20,0.20,0.20,0.20,0.20,0.23,0.16,0.14,0.25,0.18,0.34,0.01,0.00,0.00,0.01,0.02,0.00
9223,0.30,0.00,0.17,0.33,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
12156,0.02,0.00,0.50,0.67,0.52,0.20,0.20,0.20,0.20,0.40,0.40,0.17,0.09,0.10,0.19,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
11218,0.02,0.00,0.50,0.67,0.09,0.30,0.10,0.40,0.20,0.10,0.10,0.15,0.09,0.09,0.16,0.09,0.26,0.03,0.00,0.00,0.02,0.00,0.00
4099,0.44,1.00,1.00,0.33,0.52,0.10,0.10,0.10,0.10,0.10,0.10,0.27,0.21,0.09,0.16,0.08,0.26,0.01,0.00,0.00,0.00,0.00,0.00
13859,0.19,1.00,0.33,0.33,0.38,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.01,0.01,0.01
1094,0.04,0.00,0.33,0.67,0.17,0.30,0.40,0.20,0.20,0.40,0.20,0.19,0.11,0.11,0.18,0.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00
16020,0.23,1.00,0.33,0.67,0.22,0.30,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
14919,0.80,0.00,0.33,0.33,0.55,0.10,0.10,0.10,0.20,0.20,0.10,0.15,0.07,0.12,0.20,0.09,0.27,0.01,0.04,0.00,0.00,0.02,0.12
2178,0.02,1.00,0.33,0.33,0.21,0.10,0.10,0.10,0.20,0.20,0.20,0.17,0.07,0.10,0.19,0.10,0.27,0.00,0.02,0.01,0.00,0.00,0.00
7146,0.28,0.00,0.33,0.33,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.26,0.20,0.36,0.29,0.34,0.01,0.00,0.01,0.02,0.01,0.34
10891,0.13,0.00,0.33,0.67,0.34,0.20,0.20,0.20,0.20,0.20,0.20,0.23,0.15,0.14,0.22,0.15,0.31,0.00,0.00,0.00,0.00,0.01,0.00
10429,0.07,0.00,0.17,0.67,0.09,0.20,0.20,0.20,0.20,0.20,0.20,0.21,0.14,0.12,0.22,0.14,0.30,0.01,0.00,0.00,0.00,0.01,0.00
20176,0.19,1.00,0.33,0.67,0.28,0.30,0.40,0.20,0.20,0.20,0.20,0.35,0.27,0.20,0.35,0.28,0.39,0.00,0.00,0.01,0.01,0.02,0.01
2066,0.24,0.00,0.33,0.67,0.33,0.30,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
14626,0.01,1.00,0.33,0.33,0.41,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
14606,0.15,1.00,0.33,0.33,0.24,0.20,0.20,0.20,0.20,0.20,0.20,0.23,0.20,0.16,0.27,0.20,0.35,0.06,0.00,0.01,0.01,0.01,0.01
25973,0.04,1.00,0.33,0.33,0.21,0.20,0.20,0.20,0.20,0.10,0.20,0.18,0.10,0.10,0.17,0.10,0.28,0.01,0.00,0.00,0.03,0.00,0.00
16235,0.06,1.00,0.33,0.33,0.34,0.40,0.50,0.50,0.50,0.50,0.40,0.19,0.12,0.12,0.21,0.13,0.30,0.00,0.00,0.00,0.00,0.01,0.00
9558,0.09,1.00,0.50,0.67,0.40,0.20,0.20,0.20,0.20,0.20,0.20,0.23,0.15,0.14,0.22,0.14,0.31,0.00,0.00,0.00,0.00,0.01,0.01
3278,0.01,1.00,0.17,0.67,0.03,0.20,0.20,0.50,0.40,0.40,0.20,0.16,0.09,0.10,0.18,0.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00
19010,0.32,1.00,0.50,0.67,0.14,0.20,0.20,0.20,0.20,0.20,0.20,0.42,0.37,0.25,0.42,0.28,0.38,0.02,0.01,0.01,0.01,0.01,0.01
20259,0.07,1.00,0.50,0.33,0.62,0.20,0.20,0.00,0.10,0.20,0.20,0.18,0.07,0.09,0.17,0.09,0.27,0.00,0.00,0.01,0.00,0.00,0.00
13102,0.08,1.00,0.33,0.33,0.12,0.10,0.20,0.20,0.20,0.20,0.20,0.16,0.08,0.09,0.17,0.09,0.27,0.01,0.00,0.00,0.00,0.00,0.04
18726,0.19,1.00,0.33,0.67,0.14,0.10,0.10,0.10,0.10,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.02
4904,0.02,1.00,0.33,0.67,0.02,0.20,0.20,0.20,0.20,0.40,0.20,0.17,0.09,0.10,0.19,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
3451,0.04,1.00,0.17,0.67,0.09,0.20,0.20,0.40,0.20,0.20,0.20,0.18,0.11,0.11,0.20,0.13,0.30,0.01,0.00,0.00,0.00,0.00,0.00
27742,0.02,1.00,0.33,0.67,0.03,0.40,0.40,0.40,0.40,0.40,0.40,0.18,0.10,0.10,0.20,0.12,0.29,0.00,0.00,0.01,0.00,0.00,0.01
26271,0.02,1.00,0.50,0.67,0.36,0.20,0.20,0.20,0.40,0.20,0.20,0.17,0.09,0.10,0.18,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
15228,0.12,1.00,0.33,0.33,0.14,0.30,0.40,0.40,0.40,0.40,0.40,0.22,0.15,0.14,0.24,0.17,0.33,0.01,0.00,0.00,0.01,0.00,0.01
20806,0.17,0.00,0.33,0.67,0.17,0.20,0.20,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.01,0.01,0.01
24870,0.16,0.00,0.17,0.33,0.28,0.20,0.20,0.20,0.20,0.20,0.20,0.31,0.23,0.19,0.32,0.24,0.39,0.01,0.01,0.01,0.01,0.02,0.01
22949,0.18,1.00,0.50,0.67,0.14,0.20,0.20,0.20,0.20,0.20,0.00,0.26,0.19,0.16,0.17,0.08,0.26,0.01,0.00,0.00,0.00,0.00,0.00
6248,0.38,0.00,0.17,0.67,0.14,0.20,0.10,0.20,0.20,0.20,0.20,0.16,0.08,0.14,0.25,0.17,0.32,0.02,0.06,0.01,0.01,0.01,0.01
28207,0.30,1.00,0.33,0.33,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
21268,0.10,0.00,0.50,0.67,0.53,0.20,0.20,0.20,0.40,0.20,0.20,0.20,0.12,0.12,0.21,0.14,0.30,0.00,0.00,0.00,0.00,0.00,0.00
19470,0.02,1.00,0.33,0.33,0.17,0.30,0.40,0.20,0.20,0.40,0.20,0.16,0.09,0.10,0.18,0.10,0.28,0.00,0.00,0.00,0.00,0.00,0.01
29206,0.04,0.00,0.33,0.67,0.03,0.20,0.20,0.20,0.20,0.20,0.20,0.16,0.08,0.09,0.18,0.10,0.27,0.00,0.00,0.00,0.00,0.00,0.00
12998,0.14,1.00,0.33,0.67,0.09,0.20,0.20,0.10,0.10,0.00,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.01,0.00
21438,0.14,1.00,0.33,0.67,0.16,0.20,0.20,0.20,0.20,0.20,0.20,0.24,0.17,0.14,0.24,0.13,0.30,0.00,0.00,0.01,0.00,0.00,0.00
20777,0.40,0.00,0.17,0.67,0.19,0.10,0.20,0.10,0.10,0.10,0.10,0.15,0.08,0.09,0.16,0.09,0.26,0.01,0.00,0.00,0.01,0.01,0.01
1391,0.16,1.00,0.17,0.67,0.16,0.10,0.20,0.10,0.10,0.20,0.10,0.15,0.07,0.09,0.16,0.08,0.37,0.00,0.00,0.00,0.00,0.34,0.01
2803,0.04,0.00,0.17,0.67,0.12,0.20,0.20,0.20,0.20,0.20,0.20,0.17,0.09,0.10,0.19,0.11,0.28,0.00,0.00,0.00,0.00,0.01,0.00
7604,0.19,1.00,0.33,0.33,0.43,0.10,0.10,0.10,0.20,0.20,0.20,0.15,0.07,0.09,0.17,0.09,0.28,0.01,0.01,0.00,0.01,0.03,0.01
10452,0.05,0.00,0.33,0.33,0.53,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.12,0.12,0.19,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
16194,0.12,1.00,0.50,0.33,0.26,0.20,0.20,0.20,0.20,0.20,0.20,0.27,0.19,0.16,0.27,0.19,0.34,0.01,0.00,0.00,0.01,0.01,0.01
4885,0.14,0.00,0.17,0.67,0.14,0.10,0.10,0.00,0.10,0.10,0.10,0.15,0.07,0.09,0.17,0.08,0.26,0.00,0.00,0.01,0.00,0.00,0.00
24194,0.21,0.00,0.33,0.67,0.14,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
